"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"114","Ministry of Communications & IT","Integration of Hindi OCR and Hindi text to speech system with Hindi word processor","V.N. Shukla","Electronics Research & Development Centre","Institutional Area, C-56/1,  Anusandhan Bhavan,  Sector-62,",2960000,12,"2002-03","MOCIT","Indian Rupees","Months","MOCIT_2002-03_16"
"115","Ministry of Communications & IT","Language database development for example based machine translation","R. Sangal","Indian Institute of Science"," ",2703000,12,"2002-03","MOCIT","Indian Rupees","Months","MOCIT_2002-03_17"
"116","Ministry of Communications & IT","Language database development for example based machine translation","N. Balakrishanan","Indian Institute of Information Technology"," ",6100000,12,"2002-03","MOCIT","Indian Rupees","Months","MOCIT_2002-03_18"
"117","Ministry of Communications & IT","Multipurpose multimodal biometric system for human application","P. Gupta","Indian Institute of Technology (K)","Department of Computer Science and Engineering",4313000,18,"2002-03","MOCIT","Indian Rupees","Months","MOCIT_2002-03_19"
"118","Ministry of Communications & IT","Protocols and standards for E-cheque clearance & settlement","A.R. Dani","IDBRT","Castle Hills Road No.1",11200000,17,"2002-03","MOCIT","Indian Rupees","Months","MOCIT_2002-03_20"
"119","Ministry of Communications & IT","Provision of IPR technical support and solutions for the IT sector to move up the value chain","A. Kumar","Indian Institute of Science","ECE Department",4640000,36,"2002-03","MOCIT","Indian Rupees","Months","MOCIT_2002-03_21"
"120","Ministry of Communications & IT","Research and Development of cryptographic protocols based on weil and tate paring on elliptic curves","B. Roy","Indian Statistical Institute","Applied Statistical Unit, 263, Barrack Pur Trunk Road",4200000,36,"2002-03","MOCIT","Indian Rupees","Months","MOCIT_2002-03_22"
"121","Ministry of Communications & IT","Setting up of a secured Network Operation Center as a part of CERT-INDIA"," ","Software Technology Park"," 6, CGO Complex",11085000,6,"2002-03","MOCIT","Indian Rupees","Months","MOCIT_2002-03_23"
"122","Ministry of Communications & IT","Smart Card based computerization of accounts for small business enterprises using hand held devices","A.B. Saha","Centre for Development of Advanced Computing","Sector-V, Bidhan Nagar, Salt Lake",5300000,24,"2002-03","MOCIT","Indian Rupees","Months","MOCIT_2002-03_24"
"123","Ministry of Communications & IT","Technical Resource Centre for cyber forensic","N. Krishnan","Electronics Research & Development Centre","Vellayamblam",12120000,24,"2002-03","MOCIT","Indian Rupees","Months","MOCIT_2002-03_25"
"124","Ministry of Communications & IT","Test Bed for Translation Support system","V.N. Shukla","Centre for Development of Advanced Computing","Sector-62",3600000,24,"2002-03","MOCIT","Indian Rupees","Months","MOCIT_2002-03_26"
"125","Ministry of Communications & IT","Security Framework for Embedded Devices and Systems","M.D. Kesari","Bharat Electronics Ltd.","Central Research Laboratory, Jalahalli Post",4740000,12,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_1"
"126","Ministry of Communications & IT","Cryptanalysis : Algorithms and high performance computing - Indian Institute of Science (IISc), Bangalore","C.E.V. Madhvan","Indian Institute of Science","Computer Science & Automation",10925000,24,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_2"
"127","Ministry of Communications & IT","Cryptanalysis: Algorithms & High Performance Computing","A.D.S. Kumar","Centre for Development of Advanced Computing","1, Old Madras Road, Opposite HAL Aeroengine Division, Byappanahalli",18100000,24,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_3"
"128","Ministry of Communications & IT","Setting-up of National Resource Centre on stenography","A.B. Saha","Centre for Development of Advanced Computing","Plot-E2/1, Block-GP, Sector-V, Salt Lake City",16450000,36,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_4"
"129","Ministry of Communications & IT","Development of web-enabled enterprise security management framework based on unified formal model of enterprise information system security","C. Mazumdar","Jadavpur University","Department of Computer Science & Engineering",5380000,36,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_5"
"130","Ministry of Communications & IT","Research and Development of data mining techniques for cyber security","A.K. Pujari","Hyderabad University","Department of Computer & Information Sciences, AI Lab, Central University P.O.",5382000,24,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_6"
"131","Ministry of Communications & IT","Secure and survivable storage: correctness of protocols","K. Gopinath","Indian Institute of Science","Computer Science & Automation",3450000,36,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_7"
"132","Ministry of Communications & IT","Pick Packet v2 - A gigabit network monitoring tool","D. Sanghi","Indian Institute of Technology (K)","Department of Computer Science and Engineering",6000000,24,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_8"
"133","Ministry of Communications & IT","Development of print document security toolkit","D.K. Jain","Centre for Development of Advanced Computing","Anusandhan Bhavan, C-56/1, Institutional Area, Sector-62",4850000,24,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_9"
"134","Ministry of Communications & IT","Design & Development of system and software for collection of electromagnetics signatures from digital equipment","S. Karunakaran","SAMEER","Centre for Electromagnetics, Communications Systems & Projects Division, 2nd Cross Road, CIT Campus, Taramani",7226000,18,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_10"
"135","Ministry of Communications & IT","Lawful interception of VoIP traffic","R.T. Joseph","Centre for Development of Advanced Computing","Vellayambalam",15800000,20,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_11"
"136","Ministry of Communications & IT","Secure smart card operating system","B. Narayana","Electronics Corporation of India Ltd.","Software & Consultancy Division, Cherlapalli",4000000,15,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_12"
"137","Ministry of Communications & IT","Storage securing device with intrusion detection capabilities","D.K. Jain","Centre for Development of Advanced Computing","Anusandhan Bhavan, C-56/1, Institutional Area, Sector-62",6890000,18,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_13"
"138","Ministry of Communications & IT","Development of algorithms for robust speaker identification by statistical methodology","A. Pal","Indian Statistical Institute","Applied Statistical Unit, 203, Barrackpore Trunk Road",5100000,36,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_14"
"139","Ministry of Communications & IT","Electrolytic regeneration of ammoniacal cupric chloride enchant-improvement studies and setting up demonstration plans","R.N. Srinivasan","Central Electrochemical Research Institute"," ",4492000,18,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_15"
"140","Ministry of Communications & IT","Technology development for Indium tin Oxide coatings video Monitors (Phase-II) SAMEER","S. Karunakaran","Indian Institute of Technology (M)"," ",9482000,24,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_16"
"141","Ministry of Communications & IT","Upgradation of atomization unit and development of spherical fine metal/alloy powder solder paste and other electronic application","T.L. Prakash","Centre for Materials for Electronics Technology"," ",1548000,24,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_17"
"142","Ministry of Communications & IT","Nano structured elements for spin based high density Information storage","D.K. Pandya","Indian Institute of Technology (D)"," ",17080000,36,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_18"
"143","Ministry of Communications & IT","Synthesis of Nano Particles of Noble and Transition Metals for Application in Electronic Packaging and Optoelectronics","P.K. Khanna","Centre for Materials for Electronics Technology","Panchwati, Off Pashan Road",5130000,36,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_19"
"144","Ministry of Communications & IT","Large-scale Generation of Nanosized Metals/Metal oxides/Metal nitrides in a Transferred Arc Plasma Reactor","D.P. Amalnerkar","Centre for Materials for Electronics Technology","Panchwati, Off Pashan Road",36860000,60,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_20"
"145","Ministry of Communications & IT","Frame work for National Entrepreneurs Support Programs for IT at premium Institutes","L.S. Ganesh","Indian Institute of Technology (M)","Department of Management Studies",8000000,24,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_21"
"146","Ministry of Communications & IT","Frame work for National Entrepreneurs Support Programs for IT at premium Institutes","A.K. Sengupta","Indian Institute of Technology (D)","Faoundation for International Technology Trade",8000000,24,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_22"
"147","Ministry of Communications & IT","Frame work for National Entrepreneurs Support Programs for IT at premium Institutes","S. Mohan","Indian Institute of Science","S.I.D.",8000000,24,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_23"
"148","Ministry of Communications & IT","Frame work for National Entrepreneurs Support Programs for IT at premium Institutes","S.C.D.E. Sarkar","Indian Institute of Technology (Kh)","School of Information Technology",8000000,24,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_24"
"149","Ministry of Communications & IT","Frame work for National Entrepreneurs Support Programs for IT at premium Institutes","R. Shekhar","Indian Institute of Technology (K)","SIDBI",8000000,24,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_25"
"150","Ministry of Communications & IT","Frame work for National Entrepreneurs Support Programs for IT at premium Institutes","K. Ramanathan","Indian Institute of Technology (B)","Kanwal Rekhi School of Information Technology",8000000,24,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_26"
"151","Ministry of Communications & IT","Establishment of Internet Exchange in India, Noida","S.N. Jindal","Software Technology Park of India","Electronics Niketan, 6-CGO Complex, Lodi Road",42435000,12,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_27"
"152","Ministry of Communications & IT","Web Based Agricultural Expert Advice Dissemination System","P.K. Reddy","International Institute of Information Technology","Department of Data Engineering, Gachi Bowli",6211000,12,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_28"
"153","Ministry of Communications & IT","Feasibility study for ""Fourth Generation Wireless System.""","N.K. Mangla","Centre for Development of Advanced Computing","9th Floor, Akbar Bhawan",3000000,15,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_29"
"154","Ministry of Communications & IT","Gap Analysis, e-Security Audit Vulnerability Analysis for STPI, Centres at Hydrabad & Bangalore","S.N. Jindal","Software Technology Park of India","Electronics Niketan, 6-CGO Complex, Lodi Road",1200000,9,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_30"
"155","Ministry of Communications & IT","Software Defined Radio (SDR) 2(1)/2003-CC&BT","V.K. Neelakandhan","Centre for Development of Advanced Computing","Vellayambalam",500000,6,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_31"
"156","Ministry of Communications & IT","Wireless Research Centre for undertaking Applied Research in Broadband Wireless Access Technologies and Deployment of Wireless Network","V.U. Reddy","International Institute of Information Technology","Gachi Bowli",9500000,24,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_32"
"157","Ministry of Communications & IT","Establishment of IPv6 Enabled Test Bed","G. Rai","Education & Research Network India","Electronics Niketan, 6-CGO Complex, Lodi Road",25000000,12,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_33"
"158","Ministry of Communications & IT","Development of Wireless Communication System for underground Mines (including Trapped mines Communication)","S. Kumar","Central Mining Research Institute","Instrumentation Division, Barwa Road",3465000,36,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_34"
"159","Ministry of Communications & IT","Digital Connectivity-Urban/Rural/Remote areas through Amateur Radio centres","S. Suri","National Institute of Amateur Radio","Raj Bhawan Road, Somajiguda",5000000,12,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_35"
"160","Ministry of Communications & IT","Information Tecnology for Internet Access and Rehabilitation for the Visually Impaired","S.N. Goswami","Web Mediatronics Ltd.","Taratala Road",15000000,36,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_36"
"161","Ministry of Communications & IT","Design and Development of Hand Held Scanner Based Hindi and English Text Reading Machine for Visually Impaired Persons","H.K. Sardana","Central Scientific Instruments Organisation","Process Instruments Division, Sector-30",4018000,24,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_37"
"162","Ministry of Communications & IT","Design and Development of Hand Held Scanner Based Hindi and English Text Reading Machine for Visually Impaired Persons","V.N. Shukla","Centre for Development of Advanced Computing"," C-56/1, Institutional Area, Anusandhan Bhavan, Sector-62",4018000,24,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_38"
"163","Ministry of Communications & IT","Design and Development of Electronic Portal Imaging Device (EPID) for radiation Therapy","H.K. Sardana","Central Scientific Instruments Organisation","Process Instruments Division, Sector-30",9226000,36,"2003-04","MOCIT","Indian Rupees","Months","MOCIT_2003-04_39"
