"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"309","Indian Space Research Organisation","Spatial & temporal variability of total ozone-special reference to the Indian secerario during the Asian summers monsoon circulation","V. Madhu","Cochin University of Science & Technology","Department of Atmospheric Sciences",506000,36,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_10"
"310","Indian Space Research Organisation","Analysis & evaluation of multilayer shear damped disco-elastic treatments of launch vehicle application","K.I. Ramachandran","Amrita Vishwa Vidyapeetham"," ",1070000,24,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_11"
"311","Indian Space Research Organisation","Design optimization of multiplayer microstrip antennas using artificial neural networks","A. Patnaik","Indian Institute of Technology (R )","Department of Electronics & Computer Engineering",961000,24,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_12"
"312","Indian Space Research Organisation","Efficient dowlad transmission, error correction & encryption techniques for IRNSS data","A. Mitra","Indian Institute of Technology (G)"," ",756000,24,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_13"
"313","Indian Space Research Organisation","Establishing an antenna & RF laboratory","S. Ananthakrishnan","Pune University"," ",7500000,36,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_14"
"314","Indian Space Research Organisation","Experimental investigation of SMA actuated flexible structure under place wise output feed back control","Dhanalakshmi","National Institute of Technology (Tiruchirapalli)"," ",311000,12,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_15"
"315","Indian Space Research Organisation","Implementation of MPEG - Avanced Audio coding Decoder","S.K. Raman","Dayanand Sagar College of Engineering","Department of Electronics & Communication, Kumarswamy Layout",225000,12,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_16"
"316","Indian Space Research Organisation","Novel contact & non contact based liquid level sensing using MEMS technology","S. Pamidighantam","Sri Bhagavan Mahaveer Jain College of Engineering","Jakkasandra Post, Kanakapura Taluk",537000,12,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_17"
"317","Indian Space Research Organisation","Mathemaical modeling of electromagnetic waves & stability in chiral fluids with emphasis on developing efficient antenna & artificial argans","N. Ruddraiah","Bangalore University","Department of Mathematics",856000,36,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_18"
"318","Indian Space Research Organisation","A study of variability of post sunset total electron content & scintillation near the Crest of the equatorial anomaly in the Indian zone","S.K. Chakraborty","Raja Peary Mohan College","Uttarpara",943000,36,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_19"
"319","Indian Space Research Organisation","Electro-hydro-dynamics in stability in the microgravity environment at the interface of the poorly conducting fluid bounded by regid surface","N. Ruddraiah","Bangalore University","Department of Mathematics",1529000,36,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_20"
"320","Indian Space Research Organisation","Numerical simulation to study solar wind turbulence & coronal heating","R.P. Sharma","Indian Institute of Technology (D)","Centre for Energy Studies",1962000,36,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_21"
"321","Indian Space Research Organisation","Parametric process in the radio wave heating of the ionosphere","A.K. Sharma","Indian Institute of Technology (D)","Centre for Energy Studies",1283000,36,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_22"
"322","Indian Space Research Organisation","Phrometric & spectroscopic studies of galaxies in deep survey fields","S.K. Pandey","Pt. Ravishankar Shukla University","School of Studies on Physics",1824000,36,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_23"
"323","Indian Space Research Organisation","Physics & application of electron rich dusty plasmas","M.S. Soudha","Disha Institute of Management & Technology"," ",1802000,36,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_24"
"324","Indian Space Research Organisation","Study of environment at multiwave length properties of Active Galactic Nuclear (AGN) & Ultra Luminous X-ray (ULX)","C.D. Ravikumar","Calicut University"," ",1309000,36,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_25"
"325","Indian Space Research Organisation","Study of space weather & Equatorial Spread F (ESF) using Total Electron Content (TEC) measurements through a Newtowrk of Global Positioning System (GPS) receives Phase - II","R. Pandey","Mohanlal Sukhadia University","Department of Physics",1329000,36,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_26"
"326","Indian Space Research Organisation","Study of the spectral & temporal properties of X-ray Binaries","S.N.A. Jaaffrey","University College of Science","Department of Physics",811000,36,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_27"
"327","Indian Space Research Organisation","Study on the cohearent structures of dust ion acoustic nebulons in interstellar space plasmas as well as on the surface of moons & rotating stars","G.C. Das","Institute of Advanced Study in Science & Technology","Mathematics Sciences Division",1431000,36,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_28"
"328","Indian Space Research Organisation","Theoretical studies of Cosmic molecules a quantum chemical approachs","A.S. Chaudhuri","Swami Ramanand Teerath Marathwada University","School of Physical Sciences",708000,36,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_29"
"329","Indian Space Research Organisation","Very Low Frequency (VLF) wave phenomena in megnotosphere ionosphere coupling","M.S. Tiwari","Dr. Harisingh Gaur Vishwavidyalaya"," ",746000,36,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_30"
"330","Indian Space Research Organisation","Climate & Weather of Sun Earth System (CAWSES)","G. Dutta","Anwalul-Uloom College","New Mellepally",4137400,36,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_31"
"331","Indian Space Research Organisation","Data analysis & scientific mission planning for TAUVEX","J. Murthy","Indian Institute of Astrophysics","Koramangala, Sarjapur Road",3243200,36,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_32"
"332","Indian Space Research Organisation","Strengthening of space science activities in Universities","S.V. Rao","Sri Venkateswara University","Department of Physics",5826000,60,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_33"
"333","Indian Space Research Organisation","Strengthening of space science activities in Universities","A. Maitra","Calcutta University","Senate House, 87/1 College Street",17189000,60,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_34"
"334","Indian Space Research Organisation","Strengthening of space science activities in Universities","R. Damle","Bangalore University","Department of Physics",6070000,60,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_35"
"335","Indian Space Research Organisation","Strengthening of space science activities in Universities","P.K. Bhuyan","Dibrugarh University","Department of Physics",9750000,60,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_36"
"336","Indian Space Research Organisation","Strengthening of space science activities in Universities","A.K. Singh","Banaras Hindu University","Department of Physics",20341000,60,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_37"
"337","Indian Space Research Organisation","Strengthening of space science activities in Universities","K. Niranjan","Andhra University","Department of Physics",11926000,60,"2008-09","ISRO","Indian Rupees","Months","ISRO_2008-09_38"
"338","Indian Space Research Organisation","Electron scattering & atomic molecular processes in planetary & outer space environments: Theoretical investigations","K.N. Joshipura","Sardar Patel University","Department of Physics",1347000,36,"2009-10","ISRO","Indian Rupees","Months","ISRO_2009-10_1"
"339","Indian Space Research Organisation","Lower atmosphere mesosphere thermosphere ionosphere coupling studies using DWR data over Sriharikota, MST radar data over Gadanki & geomagnetic data from Indian network stations","M. Roy","Kalpana Chawla Centre for Space Nano Sciences"," ",666000,24,"2009-10","ISRO","Indian Rupees","Months","ISRO_2009-10_2"
"340","Indian Space Research Organisation","Study of ionospheric behaviour during total solar eclipse of July 2009 using the characteristics of Very Low Frequency (VLF)","S.K. Chakrabarty","Indian Centre for Space Physics","43, Chalantika",253000,24,"2009-10","ISRO","Indian Rupees","Months","ISRO_2009-10_3"
"341","Indian Space Research Organisation","A theoretical & spectroscopic study of the mechanism of formation of prebiotic molecules & amino acids in the interstellar medium","V.P. Gupta","Lucknow University","Department of Physics",1500000,36,"2009-10","ISRO","Indian Rupees","Months","ISRO_2009-10_4"
"342","Indian Space Research Organisation","Study of Chromosphenically active stars","D.C. Srivastava","Deendayal Upadhya University of Gorakhpur"," ",930000,36,"2009-10","ISRO","Indian Rupees","Months","ISRO_2009-10_5"
"343","Indian Space Research Organisation","Propagation & near-earth manifestations of solar coronal mass ejections","P. Subramanian","Indian Institute of Science Education & Research"," ",1387000,36,"2009-10","ISRO","Indian Rupees","Months","ISRO_2009-10_6"
"344","Indian Space Research Organisation","Modeling simulation & control of space robots","P.M. Pathak","Indian Institute of Technology (R )","Department of Mechanical Engineering",592000,24,"2009-10","ISRO","Indian Rupees","Months","ISRO_2009-10_7"
"345","Indian Space Research Organisation","Developing analytic formulate of extinction spectra of the major interstellar dust components","R. Gupta","Inter University Centre for Astronomy & Astrophysics"," ",833000,36,"2009-10","ISRO","Indian Rupees","Months","ISRO_2009-10_8"
"346","Indian Space Research Organisation","Embedded fiber optic sensor based instrumentation system for structural health monitoring","S.K. Ghorai","Birla Institute of Technology","Department of Electrical & Communication Engineering",1549000,24,"2009-10","ISRO","Indian Rupees","Months","ISRO_2009-10_9"
"347","Indian Space Research Organisation","Strengthening of Aluminium Alloy 6061 Carbon nanotubes composites","K.T. Kashyap","P.E.S. Institute of Technology","Department of Mechanical Engineering, BSK III Stage",1341000,24,"2009-10","ISRO","Indian Rupees","Months","ISRO_2009-10_10"
"348","Indian Space Research Organisation","A critical investigation on effects of inter leafing on de-lamination fracture together & fuel permeability under extreme thermal stresses & the velocity","S.N. Yadav","Central Institute of Plastics Engineering & Technology"," ",1504000,24,"2009-10","ISRO","Indian Rupees","Months","ISRO_2009-10_11"
"349","Indian Space Research Organisation","Impact of land use/land cover changes on the hydrologic regime in Western Ghats - A case study in Netravathi basin, using RS & GIS","Y. Putty","National Institute of Engineering","Department of Civil Engineering",1112000,36,"2009-10","ISRO","Indian Rupees","Months","ISRO_2009-10_12"
"350","Indian Space Research Organisation","Deisgn feasibility study & realisation of a single directional antenna for L & S bands","P. Siddaiah","Koneru Lakshmaiah College of Engineering","Green Fields",1344000,12,"2009-10","ISRO","Indian Rupees","Months","ISRO_2009-10_13"
"351","Indian Space Research Organisation","Optical cluster detection over high resolution satellite imagery & its applications","D.K. Bhattacharyya","Tezpur University","Department of Computer Science  Engineering",729000,24,"2009-10","ISRO","Indian Rupees","Months","ISRO_2009-10_14"
"352","Indian Space Research Organisation","Information extraction from multipolar radar data","A.K. Mishra","Indian Institute of Technology (G)","Department of Electrical & Communication Engineering",1255000,36,"2009-10","ISRO","Indian Rupees","Months","ISRO_2009-10_15"
"353","Indian Space Research Organisation","Analysis of microstrip radiator using particle swarm optimization technique","S.K. Behra","National Institute of Technology (Rourkela)","Department of Electrical & Communication Engineering",1108000,36,"2009-10","ISRO","Indian Rupees","Months","ISRO_2009-10_16"
